player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Jevon Carter,carteje01,2020,2032,945,.4960458830628757,.1890565817984397,.6851024648613153,-2.628068409388356,2.459016291361649,-.1690521180267064,-.1482586033108673,.6778989262876136,.5296403229767463,1.569043311376429,1.569043311376429,0,-.2135380500099828,.9186995544016768,.705161504391694,-.7877272537044473
Michael Carter-Williams,cartemi01,2020,1742,833,.8327763224563344,3.588830522160579,4.421606844616914,2.724331235087709,-.3051152338083741,2.419216001279334,1.29444934608172,2.986270430807556,4.280719776889276,2.999441595578388,2.999441595578388,0,.5782314548786209,3.19311157550909,3.771343030387711,.3898775081427147
Vince Carter,cartevi01,2020,1910,876,-2.302557268348702,-1.910099942698881,-4.212657211047583,-3.84288045969489,1.706766290992867,-2.136114168702024,-2.735940490866634,-1.202394280252019,-3.938334771118653,-.5302902102697178,-.5302902102697178,0,-1.895257442763906,-2.73879434682181,-4.634051789585717,-.1573404870556109
Wendell Carter Jr.,cartewe01,2020,2637,1256,-2.957417703659449,-.6298296244428891,-3.587247328102337,-1.243058725960944,3.131461943372271,1.888403217411327,-2.728791789217654,.0977493910974999,-2.631042398120154,.0761592240792346,.0761592240792346,0,-2.900232542969305,.7912449532584527,-2.108987589710853,-.0939471832262225
Alex Caruso,carusal01,2020,2719,1269,-1.41616268924405,4.09721433531108,2.68105164606703,-.0006077565023701,5.341092288108094,5.340484531605724,-1.224088080223378,4.527471209643255,3.303383129419877,3.931338355394761,3.766046274179915,.1652920812148465,-1.263834755245121,4.969577560799403,3.705742805554282,.1726929561073482
Willie Cauley-Stein,caulewi01,2020,2301,1097,-4.124873456689676,4.820489825862242,.6956163691725644,-2.373359481285262,2.337445540507562,-.0359139407776993,-3.984474640435917,4.681263597208307,.6967889567723894,1.911922312029239,1.911922312029239,0,-4.228920639837989,4.224800187654527,-.0041204521834619,-.8874416879616617
Tyson Chandler,chandty01,2020,493,219,-3.385174251557705,-1.118261042749138,-4.503435294306843,-1.117765514058194,1.508192730877363,.3904272168191687,-3.214362127375819,-.6622989082425618,-3.876661035618381,-.1256745031923721,-.1256745031923721,0,-3.543134120878345,-.4861835470046747,-4.02931766788302,-.1716378631172203
Wilson Chandler,chandwi01,2020,1569,734,-1.818102995080044,1.110039673006727,-.7080633220733171,-4.732848527940259,-.9638247385774441,-5.696673266517704,-2.543355712011275,.7321337149159191,-1.811221997095356,.3502988913180086,.3502988913180086,0,-2.222905982319955,.414883828869657,-1.808022153450298,-.3662570923341117
Joe Chealey,chealjo01,2020,69,33,-10.66613878323973,4.81492363790727,-5.851215145332457,-25.37369329938625,9.667472068610913,-15.70622123077534,-14.32171534763631,6.197614756062618,-8.124100591573693,-.0899848230980048,-.0899848230980048,0,-10.65753633186984,3.237968412783994,-7.419567919085841,-.5605685049211639
Zylan Cheatham,cheatzy01,2020,112,51,-3.967826814239812,-9.023090851170586,-12.9909176654104,-5.545425408512668,-8.236467164421065,-13.78189257293373,-4.535822297373515,-9.382133163307605,-13.91795546068112,-.2898890256579625,-.2898890256579625,0,-4.373608191424843,-8.372418084737316,-12.74602627616216,-.2471535384021388
Chris Chiozza,chiozch01,2020,1025,466,-.3417858061874176,.0582486436205745,-.2835371625668432,-1.078740895785151,5.519618818419246,4.440877922634095,-.5100410065762235,1.232057300689597,.7220162941133733,.8314506864099485,.7904775370835379,.0409731493264107,1.036979701743642,-.1723591103701384,.8646205913735041,.5303607754574872
Marquese Chriss,chrisma01,2020,2554,1196,-1.997654715909743,1.896251220394734,-.1014034955150096,-.1878911336423438,-2.504073181148232,-2.691964314790575,-1.660466295178313,1.171364517464311,-.4891017777140023,1.381307287984251,1.381307287984251,0,-2.076916470614405,1.057201101522753,-1.019715369091652,.1264832427492932
Brandon Clarke,clarkbr01,2020,2874,1300,.1994532062506644,.4814444250177479,.6808976312684123,.0358080887709311,1.534378827190289,1.570186915961219,.1996299388516157,.7203865445342463,.9200164833858619,2.438139446093112,2.438139446093112,0,-.5209749982609685,.2585305051180877,-.2624444931428808,.166287404065513
Gary Clark,clarkga01,2020,1494,687,-.4456746774804173,-1.469771984650184,-1.915446662130602,-3.874984741842975,-2.177125025991767,-6.052109767834742,-1.245743870729871,-1.732337457333153,-2.978081328063024,-.0744040492886898,-.2744099663760425,.2000059170873527,-.5146166604126514,-2.155878993900158,-2.670495654312809,-.4885684889987874
Jordan Clarkson,clarkjo01,2020,3838,1851,3.166618957975732,-2.019296286077356,1.147322671898376,1.705077091984666,-.8441042241800092,.8609728678046574,3.020086286726202,-1.900189019785414,1.119897266940789,3.646948633918782,3.312944982338494,.3340036515802876,2.465620872901252,-2.05859774093121,.4070231319700426,-.5432428867627729
Nicolas Claxton,claxtni01,2020,410,187,-1.690912028500005,2.205216800636715,.5143047721367102,-8.097559776462505,-2.577167128189605,-10.67472690465211,-3.114600437937343,1.345300139153193,-1.769300298784151,.0931011245892811,.0931011245892811,0,-3.056246653922519,-1.119631883221237,-4.175878537143756,-.5073057413057633
Chris Clemons,clemoch01,2020,647,291,-.420253003377512,-2.216310192729794,-2.636563196107306,-7.595967217518469,-1.961946415825038,-9.557913633343507,-1.956236814142128,-2.298434190102699,-4.254671004244827,-.2260710076041464,-.2260710076041464,0,-1.105033900130333,-2.889438458913197,-3.99447235904353,1.222718303638568
Antonius Cleveland,clevean01,2020,114,53,-6.197891781341795,-3.151580164002393,-9.349471945344188,-4.881925279702895,-6.519997048048792,-11.40192232775169,-6.338419048378902,-3.99834167111247,-10.33676071949137,-.2061244559307711,-.1987857388945661,-.007338717036205,-5.05806857293602,-5.214810745706687,-10.27287931864271,-.1346329293021462
Amir Coffey,coffeam01,2020,362,165,-.9833371662740304,-2.643621395897565,-3.626958562171595,1.177851605809943,1.740021295500697,2.91787290131064,-.6528546803759617,-1.952951482954556,-2.605806163330517,.0021225237069931,-.115278551550582,.1174010752575751,-.1554100329436946,-2.647854250185102,-2.803264283128796,.0783704093393639
John Collins,collijo01,2020,2962,1363,.3525202582307383,-.6806728597857743,-.328152601555036,-1.73239046780429,.9978451602985339,-.7345453075057562,.0033251816211107,-.3088282575324218,-.3055030759113112,1.702265896619596,1.702265896619596,0,.6122824730808031,-.3395600591881681,.272722413892635,.1415346288175408
Zach Collins,colliza01,2020,610,290,-2.820169832845499,2.262296230570827,-.5578736022746713,5.898528775170807,-2.458530504953056,3.439998270217751,-1.190670438191686,1.5002578127381,.3095873745464144,.4523902249513061,.4523902249513061,0,-1.559792848634483,1.522382566993289,-.0374102816411934,-.0677108230848611
Mike Conley,conlemi01,2020,3038,1454,2.007440667576648,-1.724469399487846,.2829712680888016,-1.248154998981028,-.2924297126628883,-1.540584711643916,1.403677181282622,-1.547489960030514,-.1438127787478916,1.960317704662729,1.424632204833036,.5356854998296935,1.364163686901186,-.6694509472619965,.6947127396391892,-.3243597555249533
Pat Connaughton,connapa01,2020,2973,1331,-.8295678236165691,1.285625399931578,.4560575763150091,-1.942638280763236,-1.476782321979461,-3.419420602742697,-1.136147139472964,.6561127627963736,-.4800343766765908,1.545083144405339,1.284880864526991,.2602022798783479,-1.455537677860436,.2093207559271767,-1.246216921933259,-.2997051583826481
Quinn Cook,cookqu01,2020,1133,525,-1.490509440237026,-3.313309377623125,-4.803818817860152,-1.402861785306827,.5653365489778972,-.8375252363289298,-1.603050016082674,-2.776043999393385,-4.379094015476059,-.438412040168915,-.3895296051951281,-.0488824349737869,-2.150728497917909,-3.673360007982245,-5.824088505900153,-.1158208929037974
Tyler Cook,cookty01,2020,123,58,-1.088673541856986,-2.749779262788253,-3.83845280464524,-4.177500176497997,-1.671664321800345,-5.84916449829834,-1.748096244676652,-2.590488121436122,-4.338584366112773,-.0402009828810539,-.0579494809291772,.0177484980481233,-1.398565764296591,-4.678328867484222,-6.076894631780813,-1.01945514094763
Robert Covington,covinro01,2020,4849,2249,-.9283313020096693,2.046103592852512,1.117772290842842,1.140483840796429,.4189575309898237,1.559441371786253,-.5501093071374724,1.841463662396919,1.291354355259447,4.635248833982536,4.812694690866902,-.177445856884366,.4043893018097887,2.848882337284357,3.253271639094146,.475772968539983
