player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
CJ McCollum,mccolcj01,2020,RS,POR,5403,2556,2.067645927815899,-1.816801581582389,.2508443462335095,4.083386549691904,-1.949482458068396,2.133904091623507,2.548880261612409,-1.910557729957015,.638322531655394,4.386515440211914,4.386515440211914,0,3.015427004126003,-1.366276019331103,1.649150984794901,-.7417207007521509
T.J. McConnell,mccontj01,2020,PO,IND,57,28,-8.224835224611695,-9.468619909735573,-17.69345513434727,-14.95456403063984,2.213550540779796,-12.74101348986004,-10.03986804609985,-7.6111831436189,-17.65105118971875,-.2158313552834227,0,-.2158313552834227,-9.961217428025373,-8.910649204791119,-18.87186663281649,-1.707971127663447
T.J. McConnell,mccontj01,2020,RS,IND,2847,1326,.2305936751871293,-.5985913053593966,-.3679976301722674,2.357360946346037,-1.076943070573695,1.280417875772342,.695668290619407,-.7580121671920573,-.0623438765726503,1.807710611843741,1.807710611843741,0,-.2539550456628467,-1.116940570476822,-1.370895616139669,-.5927954222848383
Jalen McDaniels,mcdanja01,2020,RS,CHA,586,293,-.829824036097128,.6665515520543441,-.1632724840427838,-.456532253971745,1.555213958208052,1.098681704236307,-.7766259021505555,.947622361006099,.1709964588555435,.4349979952328437,.4349979952328437,0,-1.404460106873699,.2663174392430302,-1.138142667630669,-.3876178330361149
Doug McDermott,mcderdo01,2020,PO,IND,109,54,-6.492831538940164,-3.32553205897255,-9.818363597912715,-10.02574616641177,-16.17232230365444,-26.19806847006622,-7.536514651503273,-6.254317845607442,-13.79083249711072,-.3095837765621898,0,-.3095837765621898,-8.352380710760173,-8.379133641375114,-16.73151435213529,-1.331838251279208
Doug McDermott,mcderdo01,2020,RS,IND,2928,1372,.7300860500712234,-2.696346455721951,-1.966260405650728,2.252266902320797,.8411724811964564,3.093439383517253,1.094494029348176,-2.148333082678365,-1.053839053330189,1.189053893406274,1.189053893406274,0,1.04668724624723,-2.738195494658751,-1.69150824841152,.1505568648897361
JaVale McGee,mcgeeja01,2020,PO,LAL,113,54,3.571036907451474,4.041584314592569,7.612621222044043,5.546814373637056,-6.692391702839574,-1.145577329202518,4.274502323875306,1.899829867377303,6.17433219125261,.2521149451663776,0,.2521149451663776,-3.700762128799655,3.845814979564132,.1450528507644773,-.5844264379727113
JaVale McGee,mcgeeja01,2020,RS,LAL,2399,1130,-.8143499816325473,3.886604768310076,3.072254786677529,1.982879962326738,-1.335815436000724,.6470645263260146,-.3048337404456025,2.947656585806743,2.64282284536114,3.112918466464732,3.112918466464732,0,-.4000335474494501,3.808287680591474,3.408254133142024,.1253150320847011
Rodney McGruder,mcgruro01,2020,PO,LAC,18,8,12.34189560526537,-2.865660847695119,9.47623475757025,21.35141600310078,20.96069904492025,42.31211504802103,14.8738468182377,1.764577991029193,16.63842480926689,.0817150089618606,0,.0817150089618606,9.356908187814637,-.2826714018055491,9.074236786009088,.1205804802260433
Rodney McGruder,mcgruro01,2020,RS,LAC,1936,871,-3.038243414374246,-1.679252722114843,-4.717496136489088,-3.016768307196398,-1.823795486779114,-4.840563793975512,-3.262444806097285,-1.856238706413379,-5.118683512510664,-1.050293903422254,-1.050293903422254,0,-3.441694282510502,-1.336140079845381,-4.777834362355883,-.2242305668882043
Alfonzo McKinnie,mckinal01,2020,RS,CLE,1253,593,-3.736863783360788,-2.588842188932813,-6.325705972293601,-.851934016239027,.2100549987079926,-.6418790175310344,-3.304690109719907,-2.103964016589708,-5.408654126309616,-.8026671603954998,-.8026671603954998,0,-2.87183093167525,-2.498865037413338,-5.370695969088588,-.2164168570590708
Jordan McLaughlin,mclaujo01,2020,RS,MIN,1309,590,2.608072249190793,.8998349119035316,3.507907161094324,-1.191890514874964,-.9629217584444073,-2.154812273319372,1.999662269106744,.5866868987399029,2.586349167846647,1.602251448198646,1.602251448198646,0,1.033840214988344,.6213410944893354,1.655181309477679,-.2597009684801287
Ben McLemore,mclembe01,2020,PO,HOU,133,64,.9210709149424705,.1241539099858683,1.045224824928339,15.28463216459709,-2.444362171872697,12.84026999272439,3.956414252888562,-.4674573981499661,3.488956854738596,.2086347661144932,0,.2086347661144932,3.767789369450089,.3161531354149946,4.083942504865083,-.7078367539559592
Ben McLemore,mclembe01,2020,RS,HOU,3547,1619,1.111208166162014,-3.12525596989222,-2.014047803730206,5.095986630680093,-1.933300377444246,3.162686253235847,1.959384494864462,-3.0798608021219,-1.120476307257438,1.349568205637905,1.349568205637905,0,1.685946428908201,-2.459443333164253,-.7734969042560527,.2699860151198676
Jordan McRae,mcraejo01,2020,RS,WAS,1451,654,.4915061087212593,-2.774130873028568,-2.282624764307308,-1.479116498522166,1.033772129467003,-.4453443690551633,.1239755853487055,-2.079901028631608,-1.955925443282902,.2662819624992135,.2662819624992135,0,-.501043645140464,-2.960205204014251,-3.461248849154715,.5096235814118278
Jordan McRae,mcraejo01,2020,RS,DEN,67,32,1.780131248555401,1.476707660974275,3.256838909529676,19.9986014431186,-10.26912562828155,9.729475814837048,5.714564438707638,-.8648696179386578,4.84969482076898,.1232779223286557,.1232779223286557,0,5.674600368189325,-.3022816027046331,5.372318765484692,-.6564707338675082
Jordan McRae,mcraejo01,2020,RS,DET,191,98,-.8784573680160097,-8.186031718496906,-9.064489086512916,-1.899740807434432,-7.225462125179694,-9.125202932614126,-1.103834003722147,-8.449209969353538,-9.553043973075685,-.3372298498862186,-.3372298498862186,0,-1.139905913312282,-7.041938917689928,-8.181844831002209,-.8763969307337357
Nicolo Melli,mellini01,2020,RS,NOP,2255,1042,-1.959770185374275,-.5905652554542518,-2.550335440828527,-2.809477184099189,-1.408006968308434,-4.217484152407623,-2.269027828369116,-.7785943477431486,-3.047622176112265,-.1583002802362559,-.1583002802362559,0,-1.220005381397404,-.5975366671552449,-1.817542048552649,.0489655939573009
De'Anthony Melton,meltode01,2020,RS,MEM,2574,1167,-.5922010118934881,1.689709168704814,1.097508156811326,2.762477748776036,3.27498908808019,6.037466836856226,.0943038215725713,2.115352848777022,2.209656670349593,2.974730412276401,2.974730412276401,0,-.1240387048156317,2.116950008906305,1.992911304090673,.7514832424695899
Chimezie Metu,metuch01,2020,RS,SAS,225,105,-1.160146716341477,-2.448432982090245,-3.608579698431722,-5.950370591220793,-2.817158129504724,-8.767528720725517,-2.246355092546414,-2.602514848307037,-4.848869940853451,-.1123370895268176,-.1123370895268176,0,-1.595553287446508,-3.844044627214244,-5.439597914660752,-.0921455701630221
